name,city_id,is_activated,category,latitude,longitude,province_id
Bayrampaşa Devlet Hastanesi Maltepe Semt Polikliniği,34,TRUE,22,41.02997,28.914143,460
Atlas Hastanesi,34,TRUE,17,41.024092,29.104129,458
İstanbul Mehmet Akif Ersoy Göğüs Kalp Ve Damar Cerrahisi Eğitim Ve Araştırma Hastanesi,34,TRUE,24,41.026068,28.797402,447
Küçükçekmece Özel Hastanesi,34,TRUE,17,40.999706,28.780443,447
Bht Clınıc İstanbul Tema Hastanesi,34,TRUE,17,41.059093,28.774401,447
Avrupadiş Bahçelievler Istwest Ağız Ve Diş Sağlığı Merkezi,34,TRUE,2,41.010057,28.815644,427
Avcılar Dentaliva Ağız Ve Diş Sağlığı Polikliniği,34,TRUE,2,40.989396,28.716546,425
Erenköy Fizik Tedavi Ve Rehabilitasyon Hastanesi Merdivenköy Semt Polikliniği,34,TRUE,22,40.985354,29.066893,444
Bahçeşehir Semt Polikliniği,34,TRUE,22,41.062774,28.683767,429
Bahçeşehir Loca Tıp Merkezi,34,TRUE,14,41.070522,28.686318,429
Eski İtalyan Hastanesi,34,TRUE,17,41.028852,28.981305,434
İstanbul Esnaf Hastanesi,34,TRUE,17,41.013895,28.962286,441
Avcilar Doğuş Tip Merkezi?,34,TRUE,14,40.979121,28.72269,425
İ.A.Ü. Vm Medical Park Florya Hastanesi,34,TRUE,17,40.990285,28.797241,447
Beyoğlu Kamu Hastaneleri Birliği Şişli Hamidiye Etfal Eğitim Ve Araştırma Hastanesi Nişantaşı Toplum Ruh Sağlığı Merkezi,34,TRUE,24,41.053193,28.996422,456
Erdem Tıp Merkezi,34,TRUE,14,41.022589,29.11943,458
Ekotom Tıp Merkezi,34,TRUE,14,41.056604,28.912176,442
Halkali Saglık,34,TRUE,19,41.031898,28.800029,447
Elif Tıp Merkezi,34,TRUE,14,41.085215,28.910447,442
İaü Dentaydın Diş Hastanesi Florya Yerleşkesi,34,TRUE,2,40.989977,28.796813,447
Eski Verem Hastanesi,34,TRUE,17,40.869043,29.088789,422
Alman Diş Hastanesi,34,TRUE,2,41.066337,28.987708,456
Gungoren Semt Polıklınıgı,34,TRUE,22,41.030838,28.874813,443
Jeremya Hastanesi,34,TRUE,17,41.036415,28.97314,434
Erenköy Fizik Tedavi Ve Rehabilitasyon Hastanesi Ünalan Semt Polikliniği,34,TRUE,22,41.002406,29.069319,459
Özel Yenisahra Sağlik Hizt.,34,TRUE,19,40.989558,29.101903,424
Zd Sağlik Hizmetleri Estetik Eğitim Sanayi ,34,TRUE,19,40.963977,29.075,444
Gültepe Ensar Sağlik ve Bilişim  ,34,TRUE,19,41.078649,28.998826,445
Özgün Kimyevi Mad.Tibbi Mlz.Sağlik Hiz.Ve .,34,TRUE,19,40.984442,29.134787,424
Istanbul Memorial Sağlik Yatirimlaria.Ş.,34,TRUE,19,40.980425,29.107462,424
Akkaş Ortak Sağlik Güvenlik Birimi ,34,TRUE,19,40.998356,29.049546,444
Omt Sağlik Enstitüsü ,34,TRUE,19,41.036442,29.173354,437
Özel Şifanur Sağlikhizmetleri ,34,TRUE,19,41.047914,29.239793,437
Us Bilişsel Rehabilitasyon Merkezi ,34,TRUE,19,40.98248,29.109589,424
Trendist Estetik Ve Diş Sağliği ,34,TRUE,19,40.990016,29.142308,424
Bilgili Iş Sağlığı Ve Güvenliği ,34,TRUE,19,40.889348,29.397321,457
Teknomed Sağlik Hizmetleri Turizm ,34,TRUE,19,41.006854,29.037575,444
Günalan Sağlik ,34,TRUE,19,41.008612,29.036147,444
Mer Uluslararasi ,34,TRUE,19,41.002375,29.15145,458
Elif Sağlik Hizmetleri,34,TRUE,19,40.966853,29.269403,453
Kasdaş Kadiköy Sağlik Tur. Eğt.Tem.Park Hiz,34,TRUE,19,40.981486,29.037259,444
Acibadem Sağlik Hizmetleri,34,TRUE,19,40.976036,29.218509,450
Aydilek Ağiz Ve Diş Sağliği ,34,TRUE,19,40.995294,29.227839,450
Fizyomed Sağlik Danişmanlik Ve Güzellik,34,TRUE,19,40.969018,29.06336,444
Teknodent Sağlik Veröntgen Laboratuar Hiz.,34,TRUE,19,40.97116,29.061114,444
Can Hastahane Poliklinik Ve Sağlık Hizmetleri,34,TRUE,19,40.971834,29.058442,444
Gentip Sağlik ,34,TRUE,19,40.981339,29.041988,444
Bayek Tedavi Sağlık Hizmetleri,34,TRUE,19,40.966791,29.110929,424
Başakşehir Fizyoterap ve Rehabilitasyon Hizmetleri ,34,TRUE,19,41.133622,28.774169,429
Yedi Renk Sağlik Veiş Güvenliği Hizm.Dan.Ve Eğitim,34,TRUE,19,41.043186,28.918982,440
Dentistim Ağiz Ve Diş Sağliği Polikliniği ,34,TRUE,19,41.048173,29.076096,459
Sezgin Ağiz Ve Diş Sağliği ,34,TRUE,19,40.999041,28.838055,427
Cemre Ağiz Ve Diş Sağliği Polikliniği ,34,TRUE,19,40.878294,29.235899,449
Kasdaş Kadiköy Sağlik Tur.Eğt.,34,TRUE,19,40.976544,29.086884,444
Özel Atlas Çok Ama.Diş Prote.Labo.Hizm.,34,TRUE,19,41.027278,29.078157,459
Sante Sağlik Tip Merkezi i,34,TRUE,19,40.976562,29.049933,444
Dermojet Sağlik Ürünleri ,34,TRUE,19,41.008319,29.179602,458
Kasdaş Kadiköy Sağlik Turizm Eğt.Çevre Tem Hiz i,34,TRUE,19,40.99591,29.030884,444
Bioart Medikal Sağlik Hizmetleri ,34,TRUE,19,41.010484,29.046523,459
Toreks Metal Dışve Sağlik ,34,TRUE,19,41.021348,29.19092,437
Fn Sağlik Ve Güzellik Hiz. ,34,TRUE,19,40.980556,29.06793,444
Soylular Danişmanlik.Sağlik Ve Eğitim Hiz,34,TRUE,19,41.062022,28.68252,439
Çarşi Dentalpark Ağiz Ve Diş Sağliği ,34,TRUE,19,41.024126,29.087489,458
Avrasya Ilaç Ecza Deposu ,34,TRUE,19,41.003891,29.24958,450
Dentlab Laboratuvar Hizmetleri ,34,TRUE,19,40.984159,29.096221,424
Ümraniye Sağlik Tesisleri,34,TRUE,19,41.023847,29.083642,458
Nesa Ortopedi ,34,TRUE,19,40.989396,29.029552,444
Çağin Sosyal Ve Sağlik Hizm.,34,TRUE,19,41.013921,29.055641,459
Edis Pharma Ilaç ,34,TRUE,19,41.021668,29.222177,437
Özsun Sağlik Tesisleri ,34,TRUE,19,40.878855,29.235708,449
Lösev Ankara Lösemili Çocuklar Sağlik Ve Eğitim Vakfi,34,TRUE,19,40.986174,29.108058,424
Best Estetik Tur.Gıda Hizm.,34,TRUE,19,41.082283,29.086814,432
Yns Sağlik Hizmetleri,34,TRUE,19,41.023968,29.018573,459
Gözdemir Ataşehir Sağlik Hizmetleri ,34,TRUE,19,40.982358,29.107077,424
Acibadem Sağlik Hizmetleri ,34,TRUE,19,40.976617,29.093025,444
Netson Ilaç Sanayi ,34,TRUE,19,40.884656,29.409646,457
Provalve Sağlik Hizmetleri ,34,TRUE,19,40.979536,29.094759,444
Diyaren Sağlik Hizmetleri,34,TRUE,19,41.10608,29.084442,432
Unimed Sağlik Hizmetleri Ve,34,TRUE,19,40.969279,29.05358,444
Devran Sağlik Hizmetleri ,34,TRUE,19,41.022958,29.080677,459
Yağmur Medikal Sağlik Hizmetleri,34,TRUE,19,40.97619,29.145343,424
Hatice Neslihan Küle (Eczane),34,TRUE,19,41.046551,29.075415,459
Action Sağlik Hizmetleri ,34,TRUE,19,40.971183,29.051328,444
Monofit Beslenme Spor Ve Sağlik ,34,TRUE,19,40.988731,29.028564,444
Nezih Sağlik Ve Sos.Hiz.,34,TRUE,19,40.9179,29.207819,446
Vefa Özel Sağlik Hizve ,34,TRUE,19,41.024045,29.083643,458
Yns Sağlik Hizmetleri,34,TRUE,19,41.021554,29.015912,459
Çakmak Özel Sağlik ,34,TRUE,19,41.02627,29.081752,459
Elif Sağlik Ve Medikal ,34,TRUE,19,40.907054,29.289146,449
Hatice Özer,34,TRUE,19,40.878593,29.232601,449
Sakura Ağiz Ve Diş Sağliği Hizmetleri Sanayi ,34,TRUE,19,41.093601,28.773504,429
Esendent Ağiz Ve Diş Sağliği Hizmetleri ,34,TRUE,19,41.028093,28.667668,439
Emin Iş Sağliği Ve Güvenliği Eğitim,34,TRUE,19,41.028093,28.667668,439
Ataman Sağlik Hizmetleri,34,TRUE,19,41.052829,28.994902,456
Mege Sağlik Hizmetleri Kimyevi Madde Vemak.,34,TRUE,19,41.0298,29.17302,437
Semuna Sağlik Hizmetleri Turizm Danişmanlik ,34,TRUE,19,40.912906,29.228178,446
7 Nolu Aile Sağlik Merkezi,34,TRUE,19,40.87196,29.264112,449
Uge Ağiz Ve Diş Sağliği Hizmetleri ,34,TRUE,19,40.931828,29.13622,448
Nb Dental Görüntüleme Sağlik ,34,TRUE,19,41.064544,28.902543,442
Güç Ve Fitness Spor Danişmanlik ,34,TRUE,19,40.900084,29.180202,446
Acibadem Mobil Sağlik Hizmetleri,34,TRUE,19,40.951401,29.124713,448
Ekson Farma Sağlik Ürünleri ,34,TRUE,19,40.993568,29.139433,424
Siser Tibbi Ve Işitme Cihazlari ,34,TRUE,19,40.92545,29.131371,448
Birhekimoğlu Sağlik Hizmetleri ,34,TRUE,19,40.88383,29.396622,457
Yapicier Sağlik Hizmetleri ,34,TRUE,19,40.999558,29.105645,424
Metropolitan Ağiz Diş Sağliği Hizm. ,34,TRUE,19,41.029794,29.105786,458
Özel Bilim Sağlik Hiz.  ,34,TRUE,19,40.97003,29.115581,424
Özel Mt Dent Ağiz Ve Diş Sağliği Hizmetleri ,34,TRUE,19,41.02494,29.099591,458
Bahariye Sağlik Hizmetleri,34,TRUE,19,40.987713,29.027071,444
Cebir Geriatri Sağlik Hizmetleri,34,TRUE,19,40.988284,29.040364,444
Elit Huzurevi Ve Yaşli Bakim Merkezi ,34,TRUE,19,40.905214,29.168918,446
Istanbul Bölge Sağlik Hizmetleri,34,TRUE,19,41.005628,29.21457,450
Defne Özel Sağlik Hizmetleri,34,TRUE,19,41.025192,29.089718,458
Işil Sağlik Hizmetleri,34,TRUE,19,40.985382,29.038048,444
Bahar Ağiz Ve Diş Sağliği Hizmetleri ,34,TRUE,19,41.007766,28.649655,433
Inci Group Sağlik Hizmetleri ,34,TRUE,19,41.092985,29.003612,445
Bahariye Sağlik Hizmetleri ,34,TRUE,19,40.987713,29.027071,444
Bahariye Sağlik Hizmetleri ,34,TRUE,19,40.987713,29.027071,444
Ntm Turizm Teks.Ve Sağlik Ekip ,34,TRUE,19,41.134504,29.845163,455
Dragos Şifa Sağlik Tesisleri Ve Malzemeleri,34,TRUE,19,40.907114,29.159843,446
Ayban Sağlik ,34,TRUE,19,41.032332,29.17738,437
Seres Diagnostik Tibbi Ürünler ,34,TRUE,19,40.903597,29.17916,446
Kartal Ensar Sağlikhizmetleri Ve Mal Şt,34,TRUE,19,40.890698,29.178273,446
Kent Psikolojik Danişmanlik Hizmetleri ,34,TRUE,19,41.00687,29.037249,444
Sonomira Sağlik Hizmetleri ,34,TRUE,19,40.998822,29.073267,459
Hepsipatili Evcil Hayvan Ürünleri,34,TRUE,19,40.978517,29.083729,444
Digi Turkey Elektronik ,34,TRUE,19,40.983606,29.13442,424
B-R Özel Sağlik Hizmetleri,34,TRUE,19,40.923365,29.154741,448
Edr Güzellik Ve Sağlik Hizmetleri,34,TRUE,19,40.85628,29.290999,449
Zendental Klinik Ağiz Ve Diş Sağliği ,34,TRUE,19,41.001413,29.069915,459
Gelişim Tibbi Laboratuvar Hizmetleri,34,TRUE,19,40.984754,29.038934,444
Gelişim Tibbi Laboratuvar Hizmetleri,34,TRUE,19,40.984754,29.038934,444
Ftr Sağlik Hizmetleri ,34,TRUE,19,40.878814,29.237708,449
Ideal Ecza Deposu,34,TRUE,19,40.997157,29.152953,458
Idol Sağlik Ve Spor ,34,TRUE,19,41.021263,29.083919,458
Deva Medikal Malzmeler,34,TRUE,19,40.87859,29.236797,449
Fitkafa Spor Salonu Hizmetleri ,34,TRUE,19,41.004322,29.132704,458
Tek Sağlik Hiz.,34,TRUE,19,40.936224,29.148691,448
Sude Sağlik Hizm.Optik Turz. Inş.Basin Iç Ve Diş,34,TRUE,19,40.878516,29.230137,449
Alba Dental Ağiz Ve Diş Sağlığı,34,TRUE,19,40.8743,29.283323,449
Meders Medikal Sağlik Hizmetleri,34,TRUE,19,40.990889,29.030351,444
Mfc Spor Sağlik Turizm Hiz. ,34,TRUE,19,40.979548,29.075907,444
Medijoy Özel Sağlik Hizmetleri ,34,TRUE,19,40.964511,29.072367,444
B Beta Iç Ve Diş ,34,TRUE,19,41.007388,29.181469,458
Vural Diş Ve Sağlik Hiz.Teks.Tur.Kirt.Ve Diş,34,TRUE,19,40.826091,29.309769,457
Doruk Eğitim Ve Sağlik Hizmetleri,34,TRUE,19,41.095807,29.084662,432
Doruk Eğitim Ve Sağlik Hizmetleri,34,TRUE,19,41.095807,29.084662,432
Doruk Eğitim Ve Sağlik Hizmetleri ,34,TRUE,19,41.095807,29.084662,432
Medicinediş Diş Sağliği Hizmetleri ,34,TRUE,19,41.026467,28.857582,426
Vadi Spor Klubü Derneği,34,TRUE,19,41.011918,29.08046,459
Istanbul Memorial Sağlik Yatirimlari ,34,TRUE,19,40.984291,29.106932,424
Venüs Ortak Sağlik Ve Güv.Bir.Eğ.Ve Dan.Hiz.,34,TRUE,19,40.914147,29.292543,449
Berka Sağlik Sistemleri,34,TRUE,19,41.021815,29.032671,459
Denge Hipnoz Eğitim ve Psikolojik Danışma,34,TRUE,19,41.028546,29.133063,458
Ahc Grup Sağlik Hizmetleri ,34,TRUE,19,40.972346,29.118868,424
Kem-Mer Sağlik Hiz.,34,TRUE,19,40.911027,29.169693,446
Elina Derin Özel Eğitim Hizmetleri,34,TRUE,19,41.060776,28.820811,426
Ilbey Özel Sağlik Hiz. ,34,TRUE,19,41.168624,29.057016,451
Magnopere Sağlik Hizmetleri ,34,TRUE,19,40.955342,29.09054,444
Uysal Sağlik Hiz.Ve Turizm ,34,TRUE,19,41.133183,29.840373,455
Osmangazi Özel Sağlik Pol.Tc. ,34,TRUE,19,40.968958,29.123572,448
Ranamed Medikal Tibbi Malzeme Ürünleri ,34,TRUE,19,41.032998,29.103271,458
Demirağ Özel Sağlik Hizmetleri,34,TRUE,19,40.982381,29.071359,444
Istanbul Bölge Sağlik Hizmetleri,34,TRUE,19,41.005353,29.215464,450
Doğal Ağiz Ve Diş Sağliği Poliklinik ,34,TRUE,19,40.977226,29.087215,444
Ilkem Öztürk Sağlik Hizmetleri ,34,TRUE,19,40.997615,28.866988,427
Özokur OSGB,34,TRUE,19,41.007886,29.217195,450
Eczafarma Kozmetik ,34,TRUE,19,40.895537,29.254794,449
Dp Dentplus Ağiz Ve Diş Sağliği Polikliniği ,34,TRUE,19,41.00766,28.849282,427
Sancak Ecza Deposu ,34,TRUE,19,41.022094,28.821052,426
Almer Ağiz ve Diş Sağlığı ,34,TRUE,19,40.913726,29.151918,448
Implatek Sağlik Ürünleri ,34,TRUE,19,41.005787,28.942702,441
Bil-Med Sağlik,34,TRUE,19,41.004247,28.86782,427
5N1K Psiko Akademi ,34,TRUE,19,40.97977,28.882026,428
Çapa Kizilay Kan Merkezi,34,TRUE,19,41.014172,28.902847,460
Yanişik Medikal Sağlik Hizmetleri Sanayi ,34,TRUE,19,41.108151,28.859256,454
Clinicfizyo Fizyoterapi ,34,TRUE,19,41.017779,28.557039,435
Gonca Psikolojik Danişmanlik ve Eğitim Hizmetleri ,34,TRUE,19,40.96128,29.074682,444
Aypar SağlikTurizm ,34,TRUE,19,41.046671,28.893827,430
Sultangazi Sağlik Hizmetleri Ve İnşaat ,34,TRUE,19,41.092856,28.86376,454
Elitium Bahçeşehir Ağiz Ve Diş Sağliği ,34,TRUE,19,41.020536,28.688168,439
Tasf.Hal.Üçb Sağlik Hizmetleri,34,TRUE,19,41.019101,28.827316,427
Melekirmak Sağlik Ürün.Taşima.Gıda Teks.,34,TRUE,19,41.049257,28.826322,426
Ümran Ağiz Ve Diş Sağliği Merkezi ,34,TRUE,19,41.016726,29.165017,458
Ilkay Dental Sağlik ,34,TRUE,19,41.021056,29.193125,437
Yonca Sağlik ,34,TRUE,19,41.006035,28.662657,433
Ispartakule Ağiz Ve Diş Sağliği Hizm.,34,TRUE,19,41.063983,28.710954,425
Özel Alperen Altkaynarca Ağiz Ve Diş Sağ.Pol.t.,34,TRUE,19,40.827246,29.310915,457
World Dentist Ağiz Ve Diş Sağliği ,34,TRUE,19,41.027742,28.831116,426
Lm Kozmetik  Ve i,34,TRUE,19,41.132794,28.640519,423
Estetica Dentall Sağlik,34,TRUE,19,41.022705,28.856422,426
Alya Mineral Sağlik ,34,TRUE,19,40.979131,29.240557,450
Medistanbul Sağlik Hizmetleri ,34,TRUE,19,41.092786,28.904978,454
Severdent Group Sağlik ,34,TRUE,19,41.00289,28.629505,433
Güler Engin Beslenme Ve Danişmanlik Merkezi   ,34,TRUE,19,41.051197,28.993414,456
Fm Akdağ Sağlik Hizmetleri ,34,TRUE,19,41.157729,28.627366,423
Bfm Grup Ağiz Diş Sağliği Hizmetleri ,34,TRUE,19,40.876232,29.230828,449
E Diş Ağiz Diş Sağliği Hizmetleri,34,TRUE,19,41.031823,28.674965,439
Yaşamkent Rehabilitasyon ,34,TRUE,19,41.030757,28.659971,439
Cağaloğlu Hamam Turizm Organizasyonlari ,34,TRUE,19,41.010708,28.975679,441
Sağlik Ve Sanatta Pozitif Anlayiş Diş Sağliği Hizmetleri ,34,TRUE,19,41.058023,28.672062,439
Yenişehir Veterinerlik ,34,TRUE,19,40.927512,29.307928,449
Df Diş Grup Özel Sağlik Hizmetleri,34,TRUE,19,40.992633,29.039005,444
Kalkan Sağlik ,34,TRUE,19,41.033581,28.682338,439
Hospitadent Özel Sağlik Hizmetleri ,34,TRUE,19,40.995539,28.869636,428
Bgs Eğitim Ve Sağlik Hizmetleri ,34,TRUE,19,40.999056,28.847827,427
Albayrak Sağlik ,34,TRUE,19,41.067173,28.897663,442
Males Sağlik Hizmetleri Tibbi Mal.Tur.Gıda ,34,TRUE,19,40.911181,29.235495,446
Eva Ağiz Ve Diş Sağliği ,34,TRUE,19,41.003876,28.842045,427
Mbdent Center Ağiz Ve Diş Sağliği Hizmetleri,34,TRUE,19,41.109667,28.801312,429
Melsadent Ağiz Ve Diş Özel Sağlik Hizmetleri  Limited,34,TRUE,19,40.829471,29.307175,457
Lilium Dent Sağlik ,34,TRUE,19,41.044715,28.67472,439
Fsd Klinik Diş Sağliği ,34,TRUE,19,41.076146,29.021088,431
Dişhane Ağiz Ve Dişsağliği Hizmetleri,34,TRUE,19,41.023696,29.094271,458
Gül Ecza Deposu  ,34,TRUE,19,40.958708,28.821566,428
Esnan Ağiz Diş Sağliği Ve Sağlik Hizmetleri ,34,TRUE,19,41.010429,28.908947,460
Fener Dental Medikal Sağlik Hizmetleri,34,TRUE,19,41.035799,28.887792,438
Gözlem Rehabilitasyon Ve Engelli Bakim Merkezi ,34,TRUE,19,41.032306,28.553346,435
Özel 500 Evler Sağlik Merkezi Ve Hizmetleri ,34,TRUE,19,41.075199,28.883116,442
Istanbul Iş Sağliği Merkezi Ortak Sağlik Güvenlik Güvenlik Birimi ,34,TRUE,19,41.016578,28.692799,439
Akademi Sağlik Ve Endoskopi Hizmetleri,34,TRUE,19,41.016231,28.942323,441
Bati Diş Protez Sağlik Hizm.,34,TRUE,19,40.979613,28.878922,428
Esteliv Sağlik Hizmetleri ,34,TRUE,19,41.009813,28.652941,433
Dentaform Sağlik Hizmetleri ,34,TRUE,19,41.002114,28.87111,427
Mediadent Ağiz Ve Diş Sağliği Hizmetleritic.,34,TRUE,19,41.020767,28.867674,443
Özel Acibadem Ağiz Ve Diş Sağliği Hizmetleri ,34,TRUE,19,41.0136,29.055168,459
Koç Sağlik Hizmetleri ,34,TRUE,19,40.986988,29.021952,444
Başak Eğitim Hizmetleri,34,TRUE,19,41.105622,28.752472,429
Fara Ağiz Diş Sağlik Poliklinik ,34,TRUE,19,40.930816,29.302868,449
Kar Özel Sağ Hiz,34,TRUE,19,41.021603,29.119684,458
Mai Özel Eğitim Kurumlari,34,TRUE,19,41.025463,28.822247,426
Başakşehir 11 Nolu Aile Sağliği Merkezi,34,TRUE,19,41.110919,28.808695,429
Ilberk Özel Sağlik Hizm San Ve ,34,TRUE,19,40.997294,28.903613,460
Kadioğlu Sağlik Hizmetleri ,34,TRUE,19,40.982847,28.872512,428
Göksoy Özel Sağlik Tesisleri  ,34,TRUE,19,41.044809,28.674814,439
Avrasya Dent Ağiz Ve Diş Sağliği Polikliniği ,34,TRUE,19,41.011288,28.83926,427
Es Bay Sağlik Medikal Hizmetleri,34,TRUE,19,41.005815,28.79766,447
Beydent Ağiz Ve Diş Sağlik Merkezi,34,TRUE,19,41.007159,28.796201,447
Enes Dent Ağiz Diş Sağlığı Polikliniği,34,TRUE,19,41.028913,28.872175,426
Güvenç Dent Ağiz Ve Diş Sağliği Polikliniği ,34,TRUE,19,41.044004,28.957639,434
Gsk Ağiz Ve Diş Sağliği Hizmetleri ,34,TRUE,19,41.032156,28.989673,434
Elitium Esenkent Sağlık,34,TRUE,19,41.060173,28.675754,439
Kastro Özel Sağlikhiz Taahüt Ve ,34,TRUE,19,40.992969,28.844503,427
Özel Aymed Sağlik Hizmetleri Sanayi ,34,TRUE,19,41.002092,28.710206,425
Bin Deva Kozmetik Sağlik ,34,TRUE,19,41.022995,28.949898,441
Daye Sağlik Hizmetleri ,34,TRUE,19,41.019437,29.034266,459
Çifter Sağlik Hizmetleri ,34,TRUE,19,40.876633,29.247184,449
Seçkin Diş Sağlik ,34,TRUE,19,40.979533,28.724957,425
Opal Clinic Sağlik Hizmetleri Diş ,34,TRUE,19,41.018966,28.946577,441
Prs Kozmetik ,34,TRUE,19,40.938972,29.135819,448
Atlasmed Sağlik Medikal ,34,TRUE,19,41.029362,28.839103,426
Cenan Eğitim Kültür ve Sağlik Vakfi,34,TRUE,19,41.022841,28.942659,441
Avrasya Göz Sağliği Hizmetleri ,34,TRUE,19,40.978539,28.871906,428
Sem Ortak Sağlik Güven.Birimi. Eğt.Vedan.Hizm.şti,34,TRUE,19,40.998014,29.074854,424
Okyanus Diş Sağliği ,34,TRUE,19,41.01024,29.215908,450
Istanbul Il Sağlik Müdürlüğü Döner Sermaye Işletmesi,34,TRUE,19,40.999706,28.851555,427
Osteosports Sağlik Eğitim ,34,TRUE,19,41.181447,28.889171,440
Neon Klinik Sağlik Ve Turizm Hizmetleri Sanayi ,34,TRUE,19,41.154334,28.916587,440
Yeni Yaşam Ağiz Ve Diş Sağliği Polikliniği ,34,TRUE,19,41.092891,28.906618,454
Senanur Sağlik Ve Estetik Danişmanlik Hizmetleri ,34,TRUE,19,41.058356,28.910578,442
Tekin Ağiz Ve Diş Sağliği Polikliniği ,34,TRUE,19,41.014223,28.871034,443
Rec Uluslararasi İnşaat Yatirim,34,TRUE,19,41.021457,28.932365,441
Skala Dental Ağiz Ve Diş Sağliği ,34,TRUE,19,41.019378,29.131813,458
Tasf.Hal.Oltulu Sağlil Hizmetleri ,34,TRUE,19,41.014874,28.933237,441
Dentamarmara Ağiz Ve Diş Sağliği ,34,TRUE,19,40.974688,28.875624,428
Kidea Sense Çocuk Danişmanlik ,34,TRUE,19,40.991235,28.873735,428
Well Sağlik Ve Güzellik ,34,TRUE,19,41.086996,28.249157,452
Dermoland Sağlik Ve Kozmetik Ürünleri ,34,TRUE,19,41.058615,28.961343,445
Salt Dental Clinic Diş Sağliği ,34,TRUE,19,40.826873,29.307484,457
Istanbul Memorial Sağlik Yatirimlaria.Ş.,34,TRUE,19,40.978821,29.116586,424
Hadimköy Veteriner Kliniği ,34,TRUE,19,41.15666,28.624404,423
Zen Hijyen Sağlik Ürünleri Sanayi ,34,TRUE,19,41.014971,28.70615,425
Bati Terapi Eğitim Sağlik ,34,TRUE,19,41.111046,28.873651,454
Apikal Sağlik Hizmetleri ,34,TRUE,19,40.986813,28.872624,428
Melikedoğa Sağlik Danişmanlik Ve Kozmetik Ürünleri ,34,TRUE,19,40.988022,28.878806,428
Hekim Pharma Ecza Deposu ,34,TRUE,19,41.061589,28.935697,440
Beşibiryerde Sağlik Hizmetleri ,34,TRUE,19,41.013391,28.65689,439
Orjin Spor Tekstil Turizm İnşaat ,34,TRUE,19,41.016053,28.627512,433
Hür-Med Sağlik ,34,TRUE,19,40.990424,28.871084,428
Zeynes Sağlik Hizmet ,34,TRUE,19,41.009286,28.778685,447
6K Sağlik Medikal Teknoloji ,34,TRUE,19,41.010997,28.939714,441
Özel 500Evler Ağiz Ve Diş Sağliği Polikliniği ,34,TRUE,19,41.067173,28.897663,442
Udento Ağiz Ve Diş Sağliği ,34,TRUE,19,40.997063,29.033985,444
Istanbul Sütlü Gıda Ve İnşaat ,34,TRUE,19,41.105484,28.776327,429
Fresenius Sağlik Hizmetleri,34,TRUE,19,40.985625,28.720501,425
Idm Diyaliz ,34,TRUE,19,41.022939,28.669401,439
Hepsiitriyat Medikal Sağlik Hizmetleri ,34,TRUE,19,41.049548,29.24255,437
Ukşal Turizm Sağlikhizm.Ve ,34,TRUE,19,41.004054,28.969096,441
Elin Işitme Cihazlari ,34,TRUE,19,41.010812,28.950541,441
Inter-Ka Iç Ve Diş ,34,TRUE,19,41.014427,28.940034,441
Ebtsamadent Ağiz Ve Diş Sağliği Merkezleri ,34,TRUE,19,41.112896,28.785755,429
Boğaziçi Iş Sağliği Ve Güvenliği ,34,TRUE,19,41.037805,28.64932,439
Ioss Medikal Sağlik Hizmetleri ,34,TRUE,19,40.993194,28.851146,427
Ataşehir Ritim Ağiz Ve Diş Sağliği ,34,TRUE,19,40.97948,29.112865,424
Zalix Ilaç Kozmetik ,34,TRUE,19,40.980078,29.164568,424
Center Ağiz Ve Diş Sağliği Hizmetleri ,34,TRUE,19,41.004084,28.79823,447
Kidem Sağlik Hizmetleri ,34,TRUE,19,41.068061,28.886981,430
Medelina Sağlik Ve Reklam ,34,TRUE,19,40.996626,29.074374,424
Maye Yapi İnşaat Turizm Sağlik ,34,TRUE,19,41.023844,28.9463,441
Övünç Ilknur Sağlik Hizmetleri ,34,TRUE,19,40.996218,28.870185,428
Tip Evi Sağlik Hizmetleri ,34,TRUE,19,41.061145,28.988422,456
Dent 360 Çatalca Ağiz Ve Diş Sağliği ,34,TRUE,19,41.140169,28.464279,436
Lavida Veteriner Hizmetleri Gıda ,34,TRUE,19,40.995998,29.03755,444
Ümit Ağiz Ve Diş Sağliği Hizmetleritic.,34,TRUE,19,41.032544,28.863648,426
Aort Sağlik Hizmetleri ,34,TRUE,19,41.002868,29.182301,458
Huzur Ağiz Ve Diş Sağliği Pol. Hizmetleri ,34,TRUE,19,41.042183,28.880417,438
Focus Brs Gayrimenkul İnşaat,34,TRUE,19,41.055022,28.376105,452
Dizayn Ağiz Diş Sağliği ,34,TRUE,19,41.007886,29.217195,450
Özel Akkonak Rehabilitasyon,34,TRUE,19,41.176393,28.700765,423
Hünerli Medikal Antrepoculuk Ve Diş ,34,TRUE,19,41.002277,28.792785,447
Raven Dental Iç Ve Diş ,34,TRUE,19,41.012234,28.942156,441
Simge Sağlik Hizmetleri İnşaat Sanayi Veticaret ,34,TRUE,19,40.999059,28.719096,425
Söz Özel Dental Sağlik Hizm. Ve ,34,TRUE,19,41.026256,29.097595,458
Meta Istanbul Medikal Sağlik Turizmi Iç Ve Diş ,34,TRUE,19,40.980702,28.638568,433
Yavuz Başterzi,34,TRUE,19,40.966086,29.066891,444
Enbir Sağlik Medikal ,34,TRUE,19,41.002852,28.974454,441
Samsun Medikal Grupözel Sağlik Hizm,34,TRUE,19,40.917082,29.145361,448
